frame_id,instance_id,x,y,z,rotation
24.0,8514.0,2161.995,1399.92,0.515,0.41064649196314124
25.0,8514.0,2165.271,1400.489,0.482,0.18642003580750832
0.0,8515.0,2083.945,1395.512,2.258,0.0288677456108879
1.0,8515.0,2085.031,1395.534,2.203,0.0288677456108879
2.0,8515.0,2086.119,1395.555,2.148,0.0288677456108879
3.0,8515.0,2087.206,1395.577,2.093,0.0288677456108879
4.0,8515.0,2088.293,1395.599,2.038,0.0288677456108879
5.0,8515.0,2089.379,1395.621,1.983,0.0288677456108879
6.0,8515.0,2091.36,1395.671,1.947,0.023234768490828506
7.0,8515.0,2093.341,1395.722,1.912,0.017601352366439563
8.0,8515.0,2095.516,1395.778,1.873,0.011414453090944576
9.0,8515.0,2097.377,1395.819,1.789,0.028854228733452333
10.0,8515.0,2099.238,1395.86,1.706,0.04629491248658879
11.0,8515.0,2101.103,1395.901,1.623,0.06377433065077454
12.0,8515.0,2102.978,1396.06,1.598,0.07249559406105321
13.0,8515.0,2104.856,1396.219,1.573,0.08122762317071784
14.0,8515.0,2106.461,1396.383,1.573,0.10742153734220983
15.0,8515.0,2108.059,1396.59,1.573,0.13358750073054781
16.0,8515.0,2109.595,1396.94,1.556,0.22085058809097746
17.0,8515.0,2111.095,1397.422,1.539,0.30811908747302225
18.0,8515.0,2112.548,1398.033,1.523,0.3953868885296972
19.0,8515.0,2113.462,1398.842,1.498,0.5786196132270157
20.0,8515.0,2114.212,1399.801,1.473,0.7616034785187856
21.0,8515.0,2114.777,1400.884,1.448,0.9450201905822095
22.0,8515.0,2115.134,1402.052,1.423,1.128425174367316
23.0,8515.0,2115.358,1403.187,1.381,1.244778673271928
24.0,8515.0,2115.449,1404.339,1.339,1.3610095029586826
25.0,8515.0,2115.406,1405.496,1.298,1.477491024766182
26.0,8515.0,2115.515,1406.904,1.256,1.4862126810311913
0.0,8516.0,2112.221,1398.295,2.258,0.11377801383744424
1.0,8516.0,2113.107,1398.397,2.183,0.11377801383744424
2.0,8516.0,2113.995,1398.498,2.108,0.11377801383744424
3.0,8516.0,2115.392,1398.658,2.091,0.11377801383744424
4.0,8516.0,2116.788,1398.817,2.075,0.11377801383744424
5.0,8516.0,2118.183,1398.977,2.058,0.11377801383744424
6.0,8516.0,2120.35,1399.224,2.026,0.11377801383744424
7.0,8516.0,2122.517,1399.472,1.993,0.11377801383744424
8.0,8516.0,2124.898,1399.744,1.958,0.11377801383744424
9.0,8516.0,2127.41,1400.031,1.988,0.11377801383744424
10.0,8516.0,2129.922,1400.318,1.958,0.11377801383744424
11.0,8516.0,2132.916,1400.66,1.958,0.11377801383744424
12.0,8516.0,2135.906,1401.002,1.958,0.11377801383744424
13.0,8516.0,2139.139,1401.354,1.933,0.11377801383744424
14.0,8516.0,2142.372,1401.706,1.908,0.11377801383744424
15.0,8516.0,2145.602,1402.058,1.883,0.11377801383744424
16.0,8516.0,2148.831,1402.41,1.858,0.11377801383744424
17.0,8516.0,2152.364,1402.814,1.92,0.11377801383744424
18.0,8516.0,2155.897,1403.218,1.983,0.11377801383744424
19.0,8516.0,2160.042,1403.691,1.995,0.11377801383744424
20.0,8516.0,2164.294,1404.246,2.008,0.11726446426025561
21.0,8516.0,2168.556,1404.802,2.02,0.12075916185178646
22.0,8516.0,2172.818,1405.358,2.033,0.12425363598065942
23.0,8516.0,2177.076,1405.913,2.045,0.12774431124434749
24.0,8516.0,2181.328,1406.467,2.058,0.13123130635738756
20.0,6760.0,825.591,1369.054,0.997,2.597224459864794
21.0,6760.0,819.793,1372.521,0.997,2.597224459864794
22.0,6760.0,814.673,1375.638,0.997,2.597224459864794
23.0,6760.0,810.275,1378.34,1.058,2.614677752384737
24.0,6760.0,806.43,1380.666,0.997,2.5797711673448505
25.0,6760.0,802.699,1383.014,0.997,2.5797711673448505
26.0,6760.0,798.727,1385.558,0.947,2.562317874824907
27.0,6760.0,794.849,1388.044,0.947,2.562317874824907
28.0,6760.0,790.38,1390.99,0.947,2.562317874824907
29.0,6760.0,785.637,1394.066,0.947,2.5797711673448505
30.0,6760.0,780.616,1397.337,0.947,2.5797711673448505
31.0,6760.0,773.961,1401.381,0.947,2.5797711673448505
32.0,6760.0,768.085,1404.989,0.947,2.597224459864794
33.0,6760.0,762.232,1408.626,0.947,2.5797711673448505
34.0,6760.0,756.336,1412.248,0.947,2.5797711673448505
35.0,6760.0,750.433,1415.874,0.947,2.5797711673448505
36.0,6760.0,744.583,1419.575,0.977,2.5797711673448505
1.0,6761.0,747.691,1407.858,0.928,-0.7221299779861319
2.0,6761.0,750.523,1405.422,0.823,-0.6872433012900037
3.0,6761.0,753.44,1403.086,0.767,-0.6523180292771422
4.0,6761.0,756.474,1400.906,0.712,-0.6174298869360748
5.0,6761.0,759.571,1398.805,0.656,-0.5999569303465301
6.0,6761.0,762.642,1396.718,0.589,-0.5999569303465301
7.0,6761.0,764.843,1395.203,0.571,-0.5999569303465301
8.0,6761.0,767.787,1393.199,0.553,-0.5999569303465301
9.0,6761.0,770.096,1391.611,0.535,-0.5825036378265871
10.0,6761.0,773.305,1389.508,0.567,-0.5825036378265871
11.0,6761.0,775.298,1388.239,0.553,-0.5949751314886456
12.0,6761.0,777.755,1386.593,0.535,-0.5887391717071727
13.0,6761.0,780.248,1385.003,0.517,-0.5825036378265871
14.0,6761.0,783.197,1383.112,0.567,-0.5999569303465301
15.0,6761.0,785.192,1381.717,0.567,-0.5999569303465301
16.0,6761.0,787.22,1380.111,0.617,-0.7046766854661889
17.0,6761.0,788.981,1378.163,0.699,-0.7998040572783647
18.0,6761.0,790.158,1376.728,0.613,-0.8443030256257334
19.0,6761.0,791.326,1375.461,0.617,-0.7919431480659043
20.0,6761.0,792.272,1374.738,0.567,-0.7046766854661889
21.0,6761.0,793.13,1374.213,0.567,-0.5999569303465301
22.0,6761.0,793.76,1373.864,0.617,-0.5301437602667569
23.0,6761.0,794.203,1373.604,0.567,-0.5301437602667569
24.0,6761.0,794.333,1373.528,0.567,-0.5301437602667569
25.0,6761.0,794.727,1373.297,0.617,-0.5301437602667569
26.0,6761.0,794.727,1373.297,0.617,-0.5301437602667569
27.0,6761.0,794.614,1373.363,0.667,-0.5301437602667569
28.0,6761.0,794.591,1373.377,0.667,-0.5301437602667569
29.0,6761.0,794.477,1373.444,0.663,-0.5301437602667569
30.0,6761.0,794.591,1373.377,0.717,-0.5301437602667569
9.0,6762.0,709.943,1433.997,0.683,-0.5301437602667578
10.0,6762.0,714.914,1431.152,0.777,-0.538924251798441
11.0,6762.0,718.895,1428.873,0.851,-0.5459547998615357
12.0,6762.0,723.877,1426.022,0.945,-0.5547548110215065
13.0,6762.0,728.783,1423.047,0.835,-0.5697960519856339
14.0,6762.0,733.803,1420.247,0.839,-0.5848370825571125
15.0,6762.0,738.714,1417.286,0.798,-0.5842815323910382
16.0,6762.0,743.625,1414.326,0.757,-0.5837259844477334
17.0,6762.0,749.514,1410.776,0.708,-0.5830597570217032
18.0,6762.0,754.43,1407.812,0.667,-0.5825036378265871
19.0,6762.0,758.668,1404.937,0.675,-0.5825036378265871
20.0,6762.0,762.923,1402.089,0.683,-0.5825036378265871
21.0,6762.0,767.165,1399.25,0.692,-0.5825036378265871
22.0,6762.0,771.404,1396.394,0.7,-0.5708683965664054
23.0,6762.0,775.746,1393.703,0.708,-0.5592327363151931
24.0,6762.0,780.164,1391.139,0.716,-0.547597052786701
25.0,6762.0,783.378,1388.855,0.716,-0.5475970527867
26.0,6762.0,786.697,1386.737,0.716,-0.5126904677468129
27.0,6762.0,789.804,1384.912,0.766,-0.5214171401934014
28.0,6762.0,792.912,1383.088,0.816,-0.5301437602667569
29.0,6762.0,796.432,1381.002,0.891,-0.5301437602667569
30.0,6762.0,799.958,1378.914,0.966,-0.5301437602667569
31.0,6762.0,804.379,1376.221,0.906,-0.5301437602667569
32.0,6762.0,808.411,1373.773,0.906,-0.5301437602667569
33.0,6762.0,812.438,1371.327,0.906,-0.5301437602667569
34.0,6762.0,816.461,1368.884,0.906,-0.5301437602667569
35.0,6762.0,820.869,1366.216,1.003,-0.5301437602667569
36.0,6762.0,825.282,1363.544,1.1,-0.5301437602667569
22.0,6763.0,702.415,1439.504,0.707,-0.5487664235095959
23.0,6763.0,707.628,1436.242,0.682,-0.5487664235095959
24.0,6763.0,712.842,1432.98,0.957,-0.5487664235095959
25.0,6763.0,718.061,1429.714,1.132,-0.5487664235095959
26.0,6763.0,723.335,1426.55,1.307,-0.5487664235095959
27.0,6763.0,728.602,1423.374,1.258,-0.5487664235095959
28.0,6763.0,733.521,1420.46,1.158,-0.5487664235095959
29.0,6763.0,738.441,1417.547,1.058,-0.5487664235095959
30.0,6763.0,743.314,1414.543,0.958,-0.540830322936706
31.0,6763.0,749.159,1410.94,0.838,-0.5313131309896529
32.0,6763.0,753.94,1407.829,0.829,-0.5313131309896529
33.0,6763.0,758.753,1404.899,0.82,-0.5313131309896529
34.0,6763.0,763.836,1401.644,0.812,-0.5313131309896529
35.0,6763.0,769.392,1398.211,0.803,-0.5313131309896529
36.0,6763.0,774.953,1394.774,0.794,-0.5313131309896529
0.0,6764.0,826.393,1369.26,1.102,2.5723709713138687
1.0,6764.0,825.176,1370.002,0.982,2.593288205581986
2.0,6764.0,823.85,1370.782,0.982,2.614226886979261
3.0,6764.0,822.0,1371.824,0.982,2.635188732951585
4.0,6764.0,820.167,1372.782,0.982,2.656128294016267
5.0,6764.0,817.968,1373.932,0.982,2.677090726433529
6.0,6764.0,815.378,1375.279,0.982,2.677090726433529
7.0,6764.0,812.8,1376.581,0.982,2.642184141393642
8.0,6764.0,809.904,1378.219,0.982,2.5898242638338123
9.0,6764.0,807.316,1379.707,0.982,2.5898242638338123
10.0,6764.0,804.661,1381.523,0.982,2.5723709713138687
11.0,6764.0,802.242,1383.09,0.982,2.5374643862739825
12.0,6764.0,799.146,1385.311,0.982,2.520011093754039
13.0,6764.0,795.837,1387.645,0.982,2.520011093754039
14.0,6764.0,792.221,1390.197,0.982,2.520011093754039
15.0,6764.0,788.566,1392.568,0.982,2.520011093754039
16.0,6764.0,784.893,1395.077,0.982,2.5723709713138687
17.0,6764.0,780.311,1397.957,0.982,2.5723709713138687
18.0,6764.0,775.725,1400.768,0.982,2.5723709713138687
19.0,6764.0,771.076,1403.659,0.982,2.5723709713138687
20.0,6764.0,766.691,1406.3,0.982,2.6014601180554
21.0,6764.0,762.321,1408.972,0.982,2.5956425633731306
22.0,6764.0,757.97,1411.672,0.982,2.5898242638338123
23.0,6764.0,753.329,1414.501,1.085,2.6014555107855255
24.0,6764.0,748.686,1417.33,1.067,2.5956334884857464
25.0,6764.0,744.206,1419.94,1.11,2.607277556353756
26.0,6764.0,739.596,1422.656,1.203,2.5898242638338123
27.0,6764.0,734.268,1425.983,1.295,2.5723709713138687
28.0,6764.0,729.675,1428.881,1.288,2.5723709713138687
29.0,6764.0,724.682,1431.94,1.263,2.5898242638338123
30.0,6764.0,719.496,1435.02,1.07,2.5818881632609223
31.0,6764.0,714.104,1438.286,0.838,2.5723709713138687
32.0,6764.0,709.159,1441.642,0.786,2.5723709713138687
33.0,6764.0,703.901,1444.67,0.735,2.5723709713138687
34.0,6764.0,698.918,1447.719,0.629,2.5723709713138687
35.0,6764.0,693.991,1450.867,0.522,2.5723709713138687
36.0,6764.0,689.057,1454.018,0.416,2.5723709713138687
0.0,6765.0,781.592,1397.522,0.888,2.620210446134116
1.0,6765.0,776.939,1400.11,0.888,2.620210446134116
2.0,6765.0,772.34,1402.811,0.888,2.620210446134116
3.0,6765.0,767.445,1405.618,0.888,2.6027571536141725
4.0,6765.0,762.69,1408.341,0.838,2.6027571536141725
5.0,6765.0,758.253,1410.874,0.838,2.6027571536141725
6.0,6765.0,753.875,1413.482,0.838,2.6027571536141725
7.0,6765.0,749.524,1416.147,0.838,2.6027571536141725
8.0,6765.0,745.184,1418.842,0.788,2.6027571536141725
9.0,6765.0,740.812,1421.483,0.788,2.6027571536141725
10.0,6765.0,736.466,1424.145,0.888,2.6027571536141725
11.0,6765.0,731.772,1427.002,0.968,2.6027571536141725
12.0,6765.0,726.895,1429.982,1.068,2.6027571536141725
13.0,6765.0,722.017,1432.962,0.968,2.6027571536141725
14.0,6765.0,717.14,1435.942,0.968,2.6027571536141725
15.0,6765.0,712.268,1438.918,0.969,2.6027571536141725
16.0,6765.0,707.397,1441.895,0.969,2.6027571536141725
17.0,6765.0,702.784,1444.949,0.819,2.6027571536141725
18.0,6765.0,697.72,1448.224,0.694,2.6027571536141725
19.0,6765.0,692.5,1451.226,0.569,2.6027571536141725
20.0,6765.0,687.279,1454.228,0.469,2.6027571536141725
8.0,6766.0,696.669,1443.365,0.77,-0.5576501492992473
9.0,6766.0,700.987,1440.679,0.671,-0.5401968567793044
10.0,6766.0,705.455,1437.973,0.773,-0.5576501492992473
11.0,6766.0,708.102,1436.354,0.894,-0.5576501492992473
12.0,6766.0,712.859,1433.367,1.045,-0.5576501492992473
13.0,6766.0,716.487,1431.117,1.097,-0.5576501492992473
14.0,6766.0,721.292,1428.134,1.149,-0.5576501492992473
15.0,6766.0,726.216,1425.069,1.2,-0.5401968567793044
16.0,6766.0,730.972,1422.154,1.152,-0.5401968567793044
17.0,6766.0,736.676,1418.658,1.094,-0.5401968567793044
18.0,6766.0,741.437,1415.739,1.046,-0.5401968567793044
19.0,6766.0,744.906,1413.71,0.997,-0.5401968567793044
20.0,6766.0,749.864,1410.667,0.949,-0.5401968567793044
21.0,6766.0,755.115,1407.276,0.9,-0.5751034418191905
22.0,6766.0,759.843,1404.224,0.9,-0.5576501492992473
23.0,6766.0,764.93,1400.974,0.923,-0.5751034243614463
24.0,6766.0,770.016,1397.725,0.9,-0.5751034418191905
25.0,6766.0,774.941,1394.617,0.9,-0.5751034418191905
26.0,6766.0,779.077,1391.973,1.0,-0.5576501492992473
27.0,6766.0,782.223,1389.963,1.05,-0.5576501492992473
28.0,6766.0,785.292,1388.044,1.0,-0.5576501492992466
29.0,6766.0,788.145,1386.204,1.05,-0.5576501492992473
30.0,6766.0,791.271,1384.299,1.15,-0.5401968567793034
31.0,6766.0,794.936,1382.006,1.15,-0.5401968567793034
32.0,6766.0,798.071,1380.028,1.2,-0.5576501492992473
33.0,6766.0,801.431,1377.985,1.15,-0.5576501492992473
34.0,6766.0,805.033,1375.699,1.2,-0.5576501492992473
35.0,6766.0,808.83,1373.347,1.151,-0.5576501492992473
36.0,6766.0,812.929,1370.871,1.151,-0.5401968567793044
16.0,6767.0,689.392,1445.573,1.409,-0.5858023102146817
17.0,6767.0,694.789,1442.053,1.499,-0.5858023102146817
18.0,6767.0,699.294,1439.114,1.574,-0.5858023102146817
19.0,6767.0,703.794,1436.179,1.649,-0.5858023102146817
20.0,6767.0,708.295,1433.244,1.724,-0.5858023102146817
21.0,6767.0,712.795,1430.309,1.799,-0.5858023102146817
22.0,6767.0,717.277,1427.342,1.874,-0.5858023102146817
23.0,6767.0,721.758,1424.376,1.949,-0.5858023102146817
24.0,6767.0,725.516,1421.769,1.939,-0.589721768069266
25.0,6767.0,729.278,1419.159,1.928,-0.5936455384228654
26.0,6767.0,733.036,1416.552,1.918,-0.5975650982092446
27.0,6767.0,736.898,1414.119,1.874,-0.5900421327462855
28.0,6767.0,740.76,1411.685,1.831,-0.5825192124324964
29.0,6767.0,744.622,1409.252,1.788,-0.5749962620192606
30.0,6767.0,748.49,1406.815,1.744,-0.5674622500592843
31.0,6767.0,753.128,1403.893,1.692,-0.5584272539304012
32.0,6767.0,756.995,1401.456,1.649,-0.5508957251747955
33.0,6767.0,760.749,1399.129,1.699,-0.5508957251747955
34.0,6767.0,764.58,1396.758,1.699,-0.5508957251747955
35.0,6767.0,769.234,1393.899,1.649,-0.5508957251747955
36.0,6767.0,773.449,1391.41,1.649,-0.5508957251747955
0.0,6768.0,830.649,1370.684,1.196,2.600104253132413
1.0,6768.0,829.897,1371.152,1.199,2.600104253132413
2.0,6768.0,829.144,1371.621,1.202,2.600104253132413
3.0,6768.0,828.391,1372.089,1.205,2.600104253132413
4.0,6768.0,827.638,1372.558,1.208,2.600104253132413
5.0,6768.0,826.885,1373.027,1.211,2.600104253132413
6.0,6768.0,826.076,1373.534,1.095,2.600104253132412
7.0,6768.0,825.337,1373.976,1.12,2.5986529648783825
8.0,6768.0,824.597,1374.419,1.146,2.597199957783408
9.0,6768.0,823.857,1374.862,1.172,2.5957470058539367
10.0,6768.0,822.922,1375.403,1.212,2.6175575456523554
11.0,6768.0,822.057,1375.874,1.182,2.6330599938213286
12.0,6768.0,820.975,1376.464,1.144,2.652464130692242
13.0,6768.0,819.806,1377.093,1.146,2.652464130692242
14.0,6768.0,818.637,1377.722,1.149,2.652464130692242
15.0,6768.0,817.469,1378.35,1.151,2.652464130692242
16.0,6768.0,816.301,1378.979,1.154,2.652464130692242
17.0,6768.0,814.894,1379.737,1.161,2.6389613146217554
18.0,6768.0,813.72,1380.37,1.166,2.627690125668062
19.0,6768.0,812.547,1381.003,1.172,2.616430266828928
20.0,6768.0,811.44,1381.758,1.212,2.6226234752589503
21.0,6768.0,810.452,1382.31,1.202,2.59391021127448
22.0,6768.0,809.82,1382.709,1.242,2.600104253132412
23.0,6768.0,809.376,1383.039,1.182,2.582650960612469
24.0,6768.0,809.228,1383.159,1.172,2.582650960612469
25.0,6768.0,809.099,1383.267,1.212,2.582650960612469
26.0,6768.0,808.687,1383.54,1.102,2.582650960612469
27.0,6768.0,808.1,1383.874,1.042,2.582650960612469
28.0,6768.0,807.446,1384.326,1.132,2.582650960612469
29.0,6768.0,806.553,1384.88,1.122,2.5651976680925257
30.0,6768.0,805.974,1385.199,1.125,2.573133768665415
31.0,6768.0,805.28,1385.582,1.128,2.582650960612469
32.0,6768.0,804.813,1385.883,1.119,2.587019222054932
33.0,6768.0,804.347,1386.184,1.109,2.5913825779178774
34.0,6768.0,803.882,1386.484,1.1,2.59574096709978
35.0,6768.0,803.416,1386.784,1.09,2.600104253132412
36.0,6768.0,802.805,1387.171,1.111,2.5651976680925257
10.0,6769.0,698.132,1437.715,0.569,-0.5657310237318907
11.0,6769.0,702.577,1434.927,0.605,-0.5482777312119476
12.0,6769.0,708.106,1431.382,0.649,-0.5657310237318907
13.0,6769.0,713.757,1427.725,0.744,-0.5482777312119476
14.0,6769.0,719.313,1424.391,0.778,-0.5482777312119476
15.0,6769.0,724.862,1421.06,0.812,-0.5482777312119476
16.0,6769.0,730.412,1417.729,0.845,-0.5482777312119476
17.0,6769.0,737.067,1413.734,0.886,-0.5482777312119476
18.0,6769.0,742.192,1410.541,0.746,-0.5482777312119476
19.0,6769.0,748.438,1407.095,0.696,-0.5482777312119476
20.0,6769.0,754.039,1403.586,0.696,-0.5482777312119476
21.0,6769.0,759.529,1400.146,0.696,-0.5482777312119476
22.0,6769.0,765.02,1396.705,0.696,-0.5482777312119476
23.0,6769.0,770.33,1393.374,0.696,-0.5482777312119476
24.0,6769.0,776.083,1389.773,0.746,-0.5482777312119476
25.0,6769.0,781.372,1386.455,0.746,-0.5482777312119476
26.0,6769.0,786.656,1383.141,0.796,-0.5482777312119476
27.0,6769.0,792.343,1379.618,0.846,-0.5482777312119476
28.0,6769.0,797.769,1376.392,0.896,-0.5133711461720614
29.0,6769.0,803.339,1373.154,0.996,-0.4959178536521173
30.0,6769.0,809.252,1369.848,0.996,-0.49591785365211827
31.0,6769.0,816.572,1366.104,1.056,-0.49591785365211827
32.0,6769.0,823.505,1362.547,1.106,-0.49591785365211827
33.0,6769.0,829.862,1359.301,1.306,-0.5308244386920045
0.0,67610.0,712.336,1427.88,1.145,-0.5066076386090543
1.0,67610.0,714.974,1426.26,1.216,-0.5240609311289974
2.0,67610.0,717.504,1424.708,1.287,-0.5415142236489405
3.0,67610.0,720.718,1422.884,1.207,-0.4891543460891112
4.0,67610.0,723.919,1421.045,1.103,-0.5065981120836142
5.0,67610.0,727.123,1419.204,0.998,-0.5240609311289974
6.0,67610.0,730.639,1417.205,0.844,-0.5110306503924492
7.0,67610.0,733.728,1415.464,0.79,-0.5328574976770154
8.0,67610.0,737.007,1413.617,0.736,-0.5197415979652633
9.0,67610.0,740.393,1411.666,0.742,-0.5289355498121293
10.0,67610.0,743.771,1409.719,0.747,-0.5381090532215622
11.0,67610.0,746.441,1408.101,0.71,-0.5454542862753455
12.0,67610.0,749.826,1406.151,0.662,-0.5546481830051295
13.0,67610.0,753.321,1404.138,0.696,-0.5546481830051295
14.0,67610.0,756.816,1402.125,0.729,-0.5546481830051295
15.0,67610.0,760.308,1400.115,0.762,-0.5546481830051295
16.0,67610.0,763.877,1397.775,0.762,-0.5546481830051295
17.0,67610.0,768.212,1395.057,0.762,-0.5546481830051295
18.0,67610.0,771.91,1392.917,0.762,-0.5546481830051295
19.0,67610.0,775.722,1390.638,0.762,-0.5371948904851864
20.0,67610.0,779.552,1388.388,0.762,-0.5546481830051295
21.0,67610.0,783.441,1386.017,0.796,-0.5371948904851864
22.0,67610.0,787.33,1383.646,0.829,-0.5459213796224738
23.0,67610.0,791.22,1381.275,0.862,-0.5546481830051295
24.0,67610.0,795.932,1378.367,0.896,-0.5546481830051295
25.0,67610.0,800.293,1375.51,0.954,-0.5808421760693956
26.0,67610.0,804.573,1372.542,1.013,-0.6070080605649598
27.0,67610.0,809.125,1369.414,0.896,-0.5895547680450166
28.0,67610.0,813.367,1366.702,0.929,-0.5895547680450166
29.0,67610.0,817.707,1363.947,0.987,-0.5808345327863544
30.0,67610.0,822.081,1361.168,1.146,-0.5721014755250735
31.0,67610.0,827.112,1357.933,1.226,-0.5546481830051304
32.0,67610.0,831.78,1355.052,1.293,-0.5371948904851874
33.0,67610.0,836.468,1352.223,1.209,-0.5372048294293589
34.0,67610.0,840.769,1349.633,1.376,-0.5546481830051304
35.0,67610.0,845.075,1347.041,1.543,-0.5546481830051304
36.0,67610.0,849.444,1344.409,1.71,-0.5546481830051304
0.0,6620.0,1697.237,889.846,0.999,2.38324709358692
1.0,6620.0,1696.164,890.693,0.978,2.4322405226646175
2.0,6620.0,1695.129,891.731,0.956,2.355119167191198
3.0,6620.0,1694.12,892.623,0.935,2.316729319277424
4.0,6620.0,1693.324,893.284,0.915,2.3706972101132315
5.0,6620.0,1692.643,893.879,0.894,2.3158913836895785
6.0,6620.0,1691.996,894.511,0.874,2.261074045947317
7.0,6620.0,1691.115,895.576,0.774,2.261074045947317
8.0,6620.0,1690.803,895.954,0.924,2.261074045947317
9.0,6620.0,1690.491,896.333,1.074,2.261074045947317
10.0,6620.0,1690.586,896.199,1.078,2.281536390980282
11.0,6620.0,1690.707,896.038,1.084,2.3065796718926856
12.0,6620.0,1690.822,895.895,1.089,2.3293324621070264
13.0,6620.0,1690.938,895.753,1.094,2.352110514082375
14.0,6620.0,1691.458,894.992,1.099,2.4615495389431112
15.0,6620.0,1692.17,894.467,1.104,2.3615490064121922
16.0,6620.0,1692.969,893.972,1.109,2.365793801066977
17.0,6620.0,1693.798,893.081,1.114,2.4119237165704788
18.0,6620.0,1694.8,892.294,1.119,2.405686755061461
0.0,6621.0,1669.592,938.206,0.99,-1.5180699300926586
1.0,6621.0,1670.169,935.977,0.976,-1.2911014841399757
2.0,6621.0,1671.293,933.507,0.967,-1.0828542129071144
3.0,6621.0,1672.898,931.497,1.003,-0.9601258632576144
4.0,6621.0,1674.709,929.196,1.001,-0.8199382292949347
5.0,6621.0,1676.864,927.13,1.047,-0.7640971844108959
6.0,6621.0,1679.178,924.939,1.043,-0.7606079541912427
7.0,6621.0,1681.555,922.822,1.07,-0.7047650663596738
8.0,6621.0,1684.074,920.624,0.996,-0.6838339084631792
9.0,6621.0,1686.719,918.678,1.01,-0.6628585966154468
10.0,6621.0,1689.063,916.705,1.04,-0.660243980950916
11.0,6621.0,1691.853,914.513,1.004,-0.6570440273552096
12.0,6621.0,1694.386,912.603,1.016,-0.6366834531131391
13.0,6621.0,1696.928,910.745,0.932,-0.6337729435207001
14.0,6621.0,1699.337,909.063,0.988,-0.6308624630081741
15.0,6621.0,1701.618,907.439,0.943,-0.6279520115755606
16.0,6621.0,1703.649,905.92,0.958,-0.6279520115755606
17.0,6621.0,1705.863,904.434,0.994,-0.6279520115755606
18.0,6621.0,1707.838,902.955,0.991,-0.6279520115755606
19.0,6621.0,1709.669,901.58,0.958,-0.6279520115755606
20.0,6621.0,1711.446,900.37,0.925,-0.6279520115755606
21.0,6621.0,1712.938,899.208,0.942,-0.6279520115755606
22.0,6621.0,1714.405,898.189,0.96,-0.6104987190556176
23.0,6621.0,1715.471,897.504,0.977,-0.6104987190556176
24.0,6621.0,1716.473,896.823,0.963,-0.6104987190556176
25.0,6621.0,1717.356,896.183,0.959,-0.6104987190556176
26.0,6621.0,1718.226,895.551,0.978,-0.6035230703328955
27.0,6621.0,1718.834,895.191,0.959,-0.596536308420363
28.0,6621.0,1719.018,895.086,0.959,-0.6070027692213049
29.0,6621.0,1719.114,894.996,1.026,-0.6000242305107801
30.0,6621.0,1719.065,895.002,0.992,-0.5930454265356744
31.0,6621.0,1719.096,894.945,1.009,-0.5930454265356744
32.0,6621.0,1719.07,894.926,1.026,-0.5930454265356744
33.0,6621.0,1719.054,894.981,1.042,-0.5930454265356744
34.0,6621.0,1719.083,895.046,1.009,-0.5930454265356744
35.0,6621.0,1719.028,894.92,1.026,-0.5930454265356744
0.0,8920.0,1038.305,1764.328,0.906,2.5596998810056077
1.0,8920.0,1033.638,1767.4,0.985,2.5596998810056077
2.0,8920.0,1028.612,1770.582,1.014,2.5596998810056077
3.0,8920.0,1024.383,1773.569,1.316,2.5596998810056077
4.0,8920.0,1020.258,1775.871,1.181,2.5596998810056077
5.0,8920.0,1016.538,1778.33,0.996,2.5596998810056077
6.0,8920.0,1012.993,1781.054,1.062,2.5596998810056077
7.0,8920.0,1009.002,1783.644,1.08,2.5596998810056077
8.0,8920.0,1004.315,1786.626,1.137,2.5596998810056077
9.0,8920.0,1002.915,1787.403,1.194,2.5596998810056077
10.0,8920.0,1001.134,1788.664,1.24,2.5596998810056077
11.0,8920.0,998.857,1790.166,1.234,2.5596998810056077
12.0,8920.0,996.785,1791.534,1.229,2.5596998810056077
13.0,8920.0,994.671,1792.844,1.223,2.5596998810056077
14.0,8920.0,993.3,1793.793,1.218,2.5596998810056077
15.0,8920.0,991.927,1794.743,1.212,2.5596998810056077
16.0,8920.0,990.476,1795.575,1.207,2.5596998810056077
17.0,8920.0,989.023,1796.408,1.201,2.5596998810056077
18.0,8920.0,987.767,1797.094,1.195,2.6120616439697564
19.0,8920.0,986.476,1797.712,1.19,2.6644196361252677
20.0,8920.0,985.014,1798.256,1.134,2.8738591463645875
21.0,8920.0,983.642,1798.631,1.084,2.961125608964304
22.0,8920.0,981.948,1798.961,1.084,2.961125608964304
23.0,8920.0,980.322,1798.996,1.084,3.1118620674207946
24.0,8920.0,978.393,1798.717,1.084,-2.9904471403363595
25.0,8920.0,976.385,1798.154,1.084,-2.868274092696756
26.0,8920.0,974.856,1797.469,1.084,-2.7461010450571526
27.0,8920.0,972.943,1796.612,1.134,-2.641381289937494
28.0,8920.0,971.406,1795.497,1.029,-2.466848364738063
29.0,8920.0,969.406,1793.637,1.041,-2.4095552517208407
30.0,8920.0,967.516,1791.666,1.053,-2.3522630566216005
31.0,8920.0,965.739,1789.587,1.065,-2.294907639921314
32.0,8920.0,964.083,1787.407,1.077,-2.2374903784969544
33.0,8920.0,962.412,1784.908,1.091,-2.174421955013109
34.0,8920.0,961.032,1782.548,1.103,-2.1170680299295443
0.0,8921.0,1142.326,1699.334,1.045,2.610000270022928
1.0,8921.0,1141.846,1699.617,1.145,2.610000270022928
2.0,8921.0,1141.407,1699.971,1.395,2.610000270022928
3.0,8921.0,1141.032,1700.192,1.355,2.610000270022928
